year,partner,flow,commodity,cifvalue,fobvalue,trade_value,partner_group,aukus_period
2023,Japan,Import,Measuring Instruments (HS 9031),13494815.162,14054681.952,13494815.162,Non-Affiliated,Post-AUKUS (2022-2025)
2023,Japan,Export,Measuring Instruments (HS 9031),2544652.361,2544652.361,2544652.361,Non-Affiliated,Post-AUKUS (2022-2025)
2023,South Korea,Import,Measuring Instruments (HS 9031),6652174.302,6876416.989,6652174.302,Non-Affiliated,Post-AUKUS (2022-2025)
2023,South Korea,Export,Measuring Instruments (HS 9031),1244203.505,1244203.505,1244203.505,Non-Affiliated,Post-AUKUS (2022-2025)
2023,United Kingdom,Import,Measuring Instruments (HS 9031),33474589.476,34856821.809,33474589.476,AUKUS Members,Post-AUKUS (2022-2025)
2023,United Kingdom,Export,Measuring Instruments (HS 9031),5456089.386,5456089.386,5456089.386,AUKUS Members,Post-AUKUS (2022-2025)
2023,United States,Import,Measuring Instruments (HS 9031),132167412.068,135532325.774,132167412.068,AUKUS Members,Post-AUKUS (2022-2025)
2023,United States,Export,Measuring Instruments (HS 9031),27961504.655,27961504.655,27961504.655,AUKUS Members,Post-AUKUS (2022-2025)
2023,China,Import,TOTAL,69056481237.647,71820697468.717,69056481237.647,China,Post-AUKUS (2022-2025)
2023,China,Export,TOTAL,120219456120.135,120219456120.135,120219456120.135,China,Post-AUKUS (2022-2025)
2023,Japan,Import,TOTAL,17341862646.128,18108748780.338,17341862646.128,Non-Affiliated,Post-AUKUS (2022-2025)
2023,Japan,Export,TOTAL,36190353028.187,36190353028.187,36190353028.187,Non-Affiliated,Post-AUKUS (2022-2025)
2023,South Korea,Import,TOTAL,17289885047.334,18096560870.864,17289885047.334,Non-Affiliated,Post-AUKUS (2022-2025)
2023,South Korea,Export,TOTAL,20904849457.501,20904849457.501,20904849457.501,Non-Affiliated,Post-AUKUS (2022-2025)
2023,United Kingdom,Import,TOTAL,5316294633.461,5589011871.215,5316294633.461,AUKUS Members,Post-AUKUS (2022-2025)
2023,United Kingdom,Export,TOTAL,3780439889.171,3780439889.171,3780439889.171,AUKUS Members,Post-AUKUS (2022-2025)
2023,United States,Import,TOTAL,31006735622.076,32482459444.743,31006735622.076,AUKUS Members,Post-AUKUS (2022-2025)
2023,United States,Export,TOTAL,12593054655.494,12593054655.494,12593054655.494,AUKUS Members,Post-AUKUS (2022-2025)
2024,China,Import,Turbojets & Propulsion (HS 8411),14725771.646,14889112.759,14725771.646,China,Post-AUKUS (2022-2025)
2024,China,Export,Turbojets & Propulsion (HS 8411),288655.874,288655.874,288655.874,China,Post-AUKUS (2022-2025)
2024,Japan,Import,Turbojets & Propulsion (HS 8411),8772594.567,8814698.327,8772594.567,Non-Affiliated,Post-AUKUS (2022-2025)
2024,Japan,Export,Turbojets & Propulsion (HS 8411),313147.776,313147.776,313147.776,Non-Affiliated,Post-AUKUS (2022-2025)
2024,South Korea,Import,Turbojets & Propulsion (HS 8411),478153.467,481161.581,478153.467,Non-Affiliated,Post-AUKUS (2022-2025)
2024,South Korea,Export,Turbojets & Propulsion (HS 8411),716995.569,716995.569,716995.569,Non-Affiliated,Post-AUKUS (2022-2025)
2024,United Kingdom,Import,Turbojets & Propulsion (HS 8411),135347310.916,136725206.54,135347310.916,AUKUS Members,Post-AUKUS (2022-2025)
2024,United Kingdom,Export,Turbojets & Propulsion (HS 8411),4188598.227,4188598.227,4188598.227,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Import,Turbojets & Propulsion (HS 8411),925533417.246,934863752.364,925533417.246,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Export,Turbojets & Propulsion (HS 8411),192901639.261,192901639.261,192901639.261,AUKUS Members,Post-AUKUS (2022-2025)
2024,China,Import,Computers & Computing (HS 8471),4472073336.07,4561280129.873,4472073336.07,China,Post-AUKUS (2022-2025)
2024,China,Export,Computers & Computing (HS 8471),43013020.208,43013020.208,43013020.208,China,Post-AUKUS (2022-2025)
2024,Japan,Import,Computers & Computing (HS 8471),16207258.338,16635164.941,16207258.338,Non-Affiliated,Post-AUKUS (2022-2025)
2024,Japan,Export,Computers & Computing (HS 8471),17106966.35,17106966.35,17106966.35,Non-Affiliated,Post-AUKUS (2022-2025)
2024,South Korea,Import,Computers & Computing (HS 8471),15806521.612,16078303.229,15806521.612,Non-Affiliated,Post-AUKUS (2022-2025)
2024,South Korea,Export,Computers & Computing (HS 8471),2309332.783,2309332.783,2309332.783,Non-Affiliated,Post-AUKUS (2022-2025)
2024,United Kingdom,Import,Computers & Computing (HS 8471),51967404.638,53686403.158,51967404.638,AUKUS Members,Post-AUKUS (2022-2025)
2024,United Kingdom,Export,Computers & Computing (HS 8471),11458249.827,11458249.827,11458249.827,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Import,Computers & Computing (HS 8471),1235590790.541,1257618615.921,1235590790.541,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Export,Computers & Computing (HS 8471),77689222.537,77689222.537,77689222.537,AUKUS Members,Post-AUKUS (2022-2025)
2024,China,Import,Telecommunications Equipment (HS 8517),4764821694.402,4804819392.752,4764821694.402,China,Post-AUKUS (2022-2025)
2024,China,Export,Telecommunications Equipment (HS 8517),14247754.279,14247754.279,14247754.279,China,Post-AUKUS (2022-2025)
2024,Japan,Import,Telecommunications Equipment (HS 8517),19394737.767,19840965.256,19394737.767,Non-Affiliated,Post-AUKUS (2022-2025)
2024,Japan,Export,Telecommunications Equipment (HS 8517),13272250.827,13272250.827,13272250.827,Non-Affiliated,Post-AUKUS (2022-2025)
2024,South Korea,Import,Telecommunications Equipment (HS 8517),25798668.193,26288348.486,25798668.193,Non-Affiliated,Post-AUKUS (2022-2025)
2024,South Korea,Export,Telecommunications Equipment (HS 8517),8288913.688,8288913.688,8288913.688,Non-Affiliated,Post-AUKUS (2022-2025)
2024,United Kingdom,Import,Telecommunications Equipment (HS 8517),73286207.855,78587191.621,73286207.855,AUKUS Members,Post-AUKUS (2022-2025)
2024,United Kingdom,Export,Telecommunications Equipment (HS 8517),13296843.034,13296843.034,13296843.034,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Import,Telecommunications Equipment (HS 8517),587087915.54,603072819.905,587087915.54,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Export,Telecommunications Equipment (HS 8517),140792329.177,140792329.177,140792329.177,AUKUS Members,Post-AUKUS (2022-2025)
2024,China,Import,Radar & Navigation (HS 8526),79693903.596,81410952.775,79693903.596,China,Post-AUKUS (2022-2025)
2024,China,Export,Radar & Navigation (HS 8526),1363701.479,1363701.479,1363701.479,China,Post-AUKUS (2022-2025)
2024,Japan,Import,Radar & Navigation (HS 8526),2698105.142,2833629.346,2698105.142,Non-Affiliated,Post-AUKUS (2022-2025)
2024,Japan,Export,Radar & Navigation (HS 8526),924053.566,924053.566,924053.566,Non-Affiliated,Post-AUKUS (2022-2025)
2024,South Korea,Import,Radar & Navigation (HS 8526),3360257.52,3496893.791,3360257.52,Non-Affiliated,Post-AUKUS (2022-2025)
2024,South Korea,Export,Radar & Navigation (HS 8526),1540761.944,1540761.944,1540761.944,Non-Affiliated,Post-AUKUS (2022-2025)
2024,United Kingdom,Import,Radar & Navigation (HS 8526),14689501.94,15024637.796,14689501.94,AUKUS Members,Post-AUKUS (2022-2025)
2024,United Kingdom,Export,Radar & Navigation (HS 8526),8354886.215,8354886.215,8354886.215,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Import,Radar & Navigation (HS 8526),148697319.016,150971946.779,148697319.016,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Export,Radar & Navigation (HS 8526),16730622.948,16730622.948,16730622.948,AUKUS Members,Post-AUKUS (2022-2025)
2024,China,Import,Semiconductors (HS 8541),794279787.174,831096547.566,794279787.174,China,Post-AUKUS (2022-2025)
2024,China,Export,Semiconductors (HS 8541),6170891.468,6170891.468,6170891.468,China,Post-AUKUS (2022-2025)
2024,Japan,Import,Semiconductors (HS 8541),3604190.796,3660404.375,3604190.796,Non-Affiliated,Post-AUKUS (2022-2025)
2024,Japan,Export,Semiconductors (HS 8541),32747096.519,32747096.519,32747096.519,Non-Affiliated,Post-AUKUS (2022-2025)
2024,South Korea,Import,Semiconductors (HS 8541),1037734.6,1056468.45,1037734.6,Non-Affiliated,Post-AUKUS (2022-2025)
2024,South Korea,Export,Semiconductors (HS 8541),46141.571,46141.571,46141.571,Non-Affiliated,Post-AUKUS (2022-2025)
2024,United Kingdom,Import,Semiconductors (HS 8541),979435.454,1012655.794,979435.454,AUKUS Members,Post-AUKUS (2022-2025)
2024,United Kingdom,Export,Semiconductors (HS 8541),6080141.957,6080141.957,6080141.957,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Import,Semiconductors (HS 8541),8677744.119,8899084.06,8677744.119,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Export,Semiconductors (HS 8541),3283847.69,3283847.69,3283847.69,AUKUS Members,Post-AUKUS (2022-2025)
2024,China,Import,Integrated Circuits (HS 8542),68378998.315,69295018.688,68378998.315,China,Post-AUKUS (2022-2025)
2024,China,Export,Integrated Circuits (HS 8542),4186473.977,4186473.977,4186473.977,China,Post-AUKUS (2022-2025)
2024,Japan,Import,Integrated Circuits (HS 8542),3608641.018,3654700.146,3608641.018,Non-Affiliated,Post-AUKUS (2022-2025)
2024,Japan,Export,Integrated Circuits (HS 8542),2372290.841,2372290.841,2372290.841,Non-Affiliated,Post-AUKUS (2022-2025)
2024,South Korea,Import,Integrated Circuits (HS 8542),22579591.624,22704187.116,22579591.624,Non-Affiliated,Post-AUKUS (2022-2025)
2024,South Korea,Export,Integrated Circuits (HS 8542),652103.974,652103.974,652103.974,Non-Affiliated,Post-AUKUS (2022-2025)
2024,United Kingdom,Import,Integrated Circuits (HS 8542),1738990.272,1792887.974,1738990.272,AUKUS Members,Post-AUKUS (2022-2025)
2024,United Kingdom,Export,Integrated Circuits (HS 8542),2238211.637,2238211.637,2238211.637,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Import,Integrated Circuits (HS 8542),22652294.858,22889331.455,22652294.858,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Export,Integrated Circuits (HS 8542),17524667.635,17524667.635,17524667.635,AUKUS Members,Post-AUKUS (2022-2025)
2024,China,Import,Electrical Machines (HS 8543),166962037.985,171799306.017,166962037.985,China,Post-AUKUS (2022-2025)
2024,China,Export,Electrical Machines (HS 8543),2609725.158,2609725.158,2609725.158,China,Post-AUKUS (2022-2025)
2024,Japan,Import,Electrical Machines (HS 8543),10603126.981,10858035.471,10603126.981,Non-Affiliated,Post-AUKUS (2022-2025)
2024,Japan,Export,Electrical Machines (HS 8543),5227655.637,5227655.637,5227655.637,Non-Affiliated,Post-AUKUS (2022-2025)
2024,South Korea,Import,Electrical Machines (HS 8543),12005190.08,12446245.446,12005190.08,Non-Affiliated,Post-AUKUS (2022-2025)
2024,South Korea,Export,Electrical Machines (HS 8543),2381102.62,2381102.62,2381102.62,Non-Affiliated,Post-AUKUS (2022-2025)
2024,United Kingdom,Import,Electrical Machines (HS 8543),26506140.435,27164593.663,26506140.435,AUKUS Members,Post-AUKUS (2022-2025)
2024,United Kingdom,Export,Electrical Machines (HS 8543),9473302.428,9473302.428,9473302.428,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Import,Electrical Machines (HS 8543),322430540.444,325309245.557,322430540.444,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Export,Electrical Machines (HS 8543),47286692.719,47286692.719,47286692.719,AUKUS Members,Post-AUKUS (2022-2025)
2024,China,Import,Aircraft (HS 8802),668120.631,676873.896,668120.631,China,Post-AUKUS (2022-2025)
2024,Japan,Import,Aircraft (HS 8802),4489142.328,4623664.899,4489142.328,Non-Affiliated,Post-AUKUS (2022-2025)
2024,Japan,Export,Aircraft (HS 8802),30618424.671,30618424.671,30618424.671,Non-Affiliated,Post-AUKUS (2022-2025)
2024,South Korea,Export,Aircraft (HS 8802),2315927.264,2315927.264,2315927.264,Non-Affiliated,Post-AUKUS (2022-2025)
2024,United Kingdom,Import,Aircraft (HS 8802),8421407.451,8691864.491,8421407.451,AUKUS Members,Post-AUKUS (2022-2025)
2024,United Kingdom,Export,Aircraft (HS 8802),1493427.256,1493427.256,1493427.256,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Import,Aircraft (HS 8802),1449257738.77,1461585580.05,1449257738.77,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Export,Aircraft (HS 8802),66960234.688,66960234.688,66960234.688,AUKUS Members,Post-AUKUS (2022-2025)
2024,China,Import,Unmanned Aircraft/Drones (HS 8806),90249086.178,91552874.199,90249086.178,China,Post-AUKUS (2022-2025)
2024,Japan,Import,Unmanned Aircraft/Drones (HS 8806),166354.514,169803.956,166354.514,Non-Affiliated,Post-AUKUS (2022-2025)
2024,Japan,Export,Unmanned Aircraft/Drones (HS 8806),462766.542,462766.542,462766.542,Non-Affiliated,Post-AUKUS (2022-2025)
2024,South Korea,Import,Unmanned Aircraft/Drones (HS 8806),49391.344,50623.059,49391.344,Non-Affiliated,Post-AUKUS (2022-2025)
2024,United Kingdom,Import,Unmanned Aircraft/Drones (HS 8806),84876.463,86180.115,84876.463,AUKUS Members,Post-AUKUS (2022-2025)
2024,United Kingdom,Export,Unmanned Aircraft/Drones (HS 8806),325119.204,325119.204,325119.204,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Import,Unmanned Aircraft/Drones (HS 8806),6686896.193,6788231.75,6686896.193,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Export,Unmanned Aircraft/Drones (HS 8806),1452906.799,1452906.799,1452906.799,AUKUS Members,Post-AUKUS (2022-2025)
2024,China,Import,Naval Vessels (HS 8906),150129.503,162361.662,150129.503,China,Post-AUKUS (2022-2025)
2024,Japan,Import,Naval Vessels (HS 8906),15405.151,15576.662,15405.151,Non-Affiliated,Post-AUKUS (2022-2025)
2024,United Kingdom,Import,Naval Vessels (HS 8906),25019.355,30089.732,25019.355,AUKUS Members,Post-AUKUS (2022-2025)
2024,United Kingdom,Export,Naval Vessels (HS 8906),3387.318,3387.318,3387.318,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Import,Naval Vessels (HS 8906),566918.806,571089.974,566918.806,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Export,Naval Vessels (HS 8906),6862586.745,6862586.745,6862586.745,AUKUS Members,Post-AUKUS (2022-2025)
2024,China,Import,Navigation Instruments (HS 9014),5223032.921,5314110.281,5223032.921,China,Post-AUKUS (2022-2025)
2024,China,Export,Navigation Instruments (HS 9014),2287083.256,2287083.256,2287083.256,China,Post-AUKUS (2022-2025)
2024,Japan,Import,Navigation Instruments (HS 9014),1977588.267,2059455.955,1977588.267,Non-Affiliated,Post-AUKUS (2022-2025)
2024,Japan,Export,Navigation Instruments (HS 9014),1157907.87,1157907.87,1157907.87,Non-Affiliated,Post-AUKUS (2022-2025)
2024,South Korea,Import,Navigation Instruments (HS 9014),292769.872,298586.861,292769.872,Non-Affiliated,Post-AUKUS (2022-2025)
2024,South Korea,Export,Navigation Instruments (HS 9014),495753.466,495753.466,495753.466,Non-Affiliated,Post-AUKUS (2022-2025)
2024,United Kingdom,Import,Navigation Instruments (HS 9014),13016900.098,13149436.422,13016900.098,AUKUS Members,Post-AUKUS (2022-2025)
2024,United Kingdom,Export,Navigation Instruments (HS 9014),3094563.711,3094563.711,3094563.711,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Import,Navigation Instruments (HS 9014),217104507.125,218562193.027,217104507.125,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Export,Navigation Instruments (HS 9014),32441565.425,32441565.425,32441565.425,AUKUS Members,Post-AUKUS (2022-2025)
2024,China,Import,Measuring Instruments (HS 9031),66607076.018,68742348.276,66607076.018,China,Post-AUKUS (2022-2025)
2024,China,Export,Measuring Instruments (HS 9031),12657947.16,12657947.16,12657947.16,China,Post-AUKUS (2022-2025)
2024,Japan,Import,Measuring Instruments (HS 9031),10791834.654,11140622.799,10791834.654,Non-Affiliated,Post-AUKUS (2022-2025)
2024,Japan,Export,Measuring Instruments (HS 9031),3895946.597,3895946.597,3895946.597,Non-Affiliated,Post-AUKUS (2022-2025)
2024,South Korea,Import,Measuring Instruments (HS 9031),7334557.607,7575949.992,7334557.607,Non-Affiliated,Post-AUKUS (2022-2025)
2024,South Korea,Export,Measuring Instruments (HS 9031),4332686.947,4332686.947,4332686.947,Non-Affiliated,Post-AUKUS (2022-2025)
2024,United Kingdom,Import,Measuring Instruments (HS 9031),33655901.345,34647080.14,33655901.345,AUKUS Members,Post-AUKUS (2022-2025)
2024,United Kingdom,Export,Measuring Instruments (HS 9031),4587133.744,4587133.744,4587133.744,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Import,Measuring Instruments (HS 9031),184686789.918,187945997.808,184686789.918,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Export,Measuring Instruments (HS 9031),25398030.684,25398030.684,25398030.684,AUKUS Members,Post-AUKUS (2022-2025)
2024,China,Import,TOTAL,72101347395.606,75698816774.47,72101347395.606,China,Post-AUKUS (2022-2025)
2024,China,Export,TOTAL,102629123796.603,102629123796.603,102629123796.603,China,Post-AUKUS (2022-2025)
2024,Japan,Import,TOTAL,16671068691.187,17377116611.481,16671068691.187,Non-Affiliated,Post-AUKUS (2022-2025)
2024,Japan,Export,TOTAL,30623985628.119,30623985628.119,30623985628.119,Non-Affiliated,Post-AUKUS (2022-2025)
2024,South Korea,Import,TOTAL,15734995456.151,16512502906.484,15734995456.151,Non-Affiliated,Post-AUKUS (2022-2025)
2024,South Korea,Export,TOTAL,19869485739.042,19869485739.042,19869485739.042,Non-Affiliated,Post-AUKUS (2022-2025)
2024,United Kingdom,Import,TOTAL,5137552497.848,5363060315.043,5137552497.848,AUKUS Members,Post-AUKUS (2022-2025)
2024,United Kingdom,Export,TOTAL,6272537012.092,6272537012.092,6272537012.092,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Import,TOTAL,33455002973.216,34715999990.704,33455002973.216,AUKUS Members,Post-AUKUS (2022-2025)
2024,United States,Export,TOTAL,14732951467.863,14732951467.863,14732951467.863,AUKUS Members,Post-AUKUS (2022-2025)
2025,China,Import,Turbojets & Propulsion (HS 8411),17074574.496,17558148.522,17074574.496,China,Post-AUKUS (2022-2025)
2025,China,Export,Turbojets & Propulsion (HS 8411),2398840.879,2398840.879,2398840.879,China,Post-AUKUS (2022-2025)
2025,Japan,Import,Turbojets & Propulsion (HS 8411),18103804.95,19461264.921,18103804.95,Non-Affiliated,Post-AUKUS (2022-2025)
2025,Japan,Export,Turbojets & Propulsion (HS 8411),21619066.666,21619066.666,21619066.666,Non-Affiliated,Post-AUKUS (2022-2025)
2025,South Korea,Import,Turbojets & Propulsion (HS 8411),707550.16,713935.409,707550.16,Non-Affiliated,Post-AUKUS (2022-2025)
2025,South Korea,Export,Turbojets & Propulsion (HS 8411),695014.473,695014.473,695014.473,Non-Affiliated,Post-AUKUS (2022-2025)
2025,United Kingdom,Import,Turbojets & Propulsion (HS 8411),155635792.6,157832087.625,155635792.6,AUKUS Members,Post-AUKUS (2022-2025)
2025,United Kingdom,Export,Turbojets & Propulsion (HS 8411),5394403.573,5394403.573,5394403.573,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Import,Turbojets & Propulsion (HS 8411),1407654131.768,1421765983.652,1407654131.768,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Export,Turbojets & Propulsion (HS 8411),249565539.202,249565539.202,249565539.202,AUKUS Members,Post-AUKUS (2022-2025)
2025,China,Import,Computers & Computing (HS 8471),4521115244.615,4609193941.147,4521115244.615,China,Post-AUKUS (2022-2025)
2025,China,Export,Computers & Computing (HS 8471),31065524.698,31065524.698,31065524.698,China,Post-AUKUS (2022-2025)
2025,Japan,Import,Computers & Computing (HS 8471),31693027.61,31999405.092,31693027.61,Non-Affiliated,Post-AUKUS (2022-2025)
2025,Japan,Export,Computers & Computing (HS 8471),18806144.04,18806144.04,18806144.04,Non-Affiliated,Post-AUKUS (2022-2025)
2025,South Korea,Import,Computers & Computing (HS 8471),11981966.056,12235684.607,11981966.056,Non-Affiliated,Post-AUKUS (2022-2025)
2025,South Korea,Export,Computers & Computing (HS 8471),1868851.115,1868851.115,1868851.115,Non-Affiliated,Post-AUKUS (2022-2025)
2025,United Kingdom,Import,Computers & Computing (HS 8471),37733185.234,38813925.917,37733185.234,AUKUS Members,Post-AUKUS (2022-2025)
2025,United Kingdom,Export,Computers & Computing (HS 8471),12552377.834,12552377.834,12552377.834,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Import,Computers & Computing (HS 8471),1945363297.646,1976188172.73,1945363297.646,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Export,Computers & Computing (HS 8471),66162760.4,66162760.4,66162760.4,AUKUS Members,Post-AUKUS (2022-2025)
2025,China,Import,Telecommunications Equipment (HS 8517),4945141261.371,4982663223.54,4945141261.371,China,Post-AUKUS (2022-2025)
2025,China,Export,Telecommunications Equipment (HS 8517),22047636.19,22047636.19,22047636.19,China,Post-AUKUS (2022-2025)
2025,Japan,Import,Telecommunications Equipment (HS 8517),19654391.736,20017448.939,19654391.736,Non-Affiliated,Post-AUKUS (2022-2025)
2025,Japan,Export,Telecommunications Equipment (HS 8517),15182900.084,15182900.084,15182900.084,Non-Affiliated,Post-AUKUS (2022-2025)
2025,South Korea,Import,Telecommunications Equipment (HS 8517),23415253.442,23926808.582,23415253.442,Non-Affiliated,Post-AUKUS (2022-2025)
2025,South Korea,Export,Telecommunications Equipment (HS 8517),6054309.75,6054309.75,6054309.75,Non-Affiliated,Post-AUKUS (2022-2025)
2025,United Kingdom,Import,Telecommunications Equipment (HS 8517),100742217.186,105720680.381,100742217.186,AUKUS Members,Post-AUKUS (2022-2025)
2025,United Kingdom,Export,Telecommunications Equipment (HS 8517),15722302.232,15722302.232,15722302.232,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Import,Telecommunications Equipment (HS 8517),789248832.4,812456579.099,789248832.4,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Export,Telecommunications Equipment (HS 8517),107446862.734,107446862.734,107446862.734,AUKUS Members,Post-AUKUS (2022-2025)
2025,China,Import,Radar & Navigation (HS 8526),77701515.301,79310393.209,77701515.301,China,Post-AUKUS (2022-2025)
2025,China,Export,Radar & Navigation (HS 8526),1423650.125,1423650.125,1423650.125,China,Post-AUKUS (2022-2025)
2025,Japan,Import,Radar & Navigation (HS 8526),1895260.01,1991360.862,1895260.01,Non-Affiliated,Post-AUKUS (2022-2025)
2025,Japan,Export,Radar & Navigation (HS 8526),938091.477,938091.477,938091.477,Non-Affiliated,Post-AUKUS (2022-2025)
2025,South Korea,Import,Radar & Navigation (HS 8526),2516407.037,2619372.41,2516407.037,Non-Affiliated,Post-AUKUS (2022-2025)
2025,South Korea,Export,Radar & Navigation (HS 8526),296175.659,296175.659,296175.659,Non-Affiliated,Post-AUKUS (2022-2025)
2025,United Kingdom,Import,Radar & Navigation (HS 8526),13976957.799,14273886.197,13976957.799,AUKUS Members,Post-AUKUS (2022-2025)
2025,United Kingdom,Export,Radar & Navigation (HS 8526),9462437.435,9462437.435,9462437.435,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Import,Radar & Navigation (HS 8526),156726233.279,158901776.089,156726233.279,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Export,Radar & Navigation (HS 8526),28143058.753,28143058.753,28143058.753,AUKUS Members,Post-AUKUS (2022-2025)
2025,China,Import,Semiconductors (HS 8541),626427841.424,658148467.017,626427841.424,China,Post-AUKUS (2022-2025)
2025,China,Export,Semiconductors (HS 8541),3724147.443,3724147.443,3724147.443,China,Post-AUKUS (2022-2025)
2025,Japan,Import,Semiconductors (HS 8541),3324514.711,3371321.974,3324514.711,Non-Affiliated,Post-AUKUS (2022-2025)
2025,Japan,Export,Semiconductors (HS 8541),189331.442,189331.442,189331.442,Non-Affiliated,Post-AUKUS (2022-2025)
2025,South Korea,Import,Semiconductors (HS 8541),720780.184,750279.406,720780.184,Non-Affiliated,Post-AUKUS (2022-2025)
2025,South Korea,Export,Semiconductors (HS 8541),22655.314,22655.314,22655.314,Non-Affiliated,Post-AUKUS (2022-2025)
2025,United Kingdom,Import,Semiconductors (HS 8541),903423.421,929613.876,903423.421,AUKUS Members,Post-AUKUS (2022-2025)
2025,United Kingdom,Export,Semiconductors (HS 8541),7383585.392,7383585.392,7383585.392,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Import,Semiconductors (HS 8541),14247390.317,14440772.791,14247390.317,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Export,Semiconductors (HS 8541),1717147.301,1717147.301,1717147.301,AUKUS Members,Post-AUKUS (2022-2025)
2025,China,Import,Integrated Circuits (HS 8542),59340710.37,60578055.783,59340710.37,China,Post-AUKUS (2022-2025)
2025,China,Export,Integrated Circuits (HS 8542),2875910.469,2875910.469,2875910.469,China,Post-AUKUS (2022-2025)
2025,Japan,Import,Integrated Circuits (HS 8542),3110049.008,3149744.146,3110049.008,Non-Affiliated,Post-AUKUS (2022-2025)
2025,Japan,Export,Integrated Circuits (HS 8542),1996902.19,1996902.19,1996902.19,Non-Affiliated,Post-AUKUS (2022-2025)
2025,South Korea,Import,Integrated Circuits (HS 8542),54914504.508,55041418.59,54914504.508,Non-Affiliated,Post-AUKUS (2022-2025)
2025,South Korea,Export,Integrated Circuits (HS 8542),3387432.425,3387432.425,3387432.425,Non-Affiliated,Post-AUKUS (2022-2025)
2025,United Kingdom,Import,Integrated Circuits (HS 8542),1143668.019,1170146.257,1143668.019,AUKUS Members,Post-AUKUS (2022-2025)
2025,United Kingdom,Export,Integrated Circuits (HS 8542),1315254.36,1315254.36,1315254.36,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Import,Integrated Circuits (HS 8542),52966485.702,53259834.263,52966485.702,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Export,Integrated Circuits (HS 8542),18816799.982,18816799.982,18816799.982,AUKUS Members,Post-AUKUS (2022-2025)
2025,China,Import,Electrical Machines (HS 8543),194738354.29,199755256.9,194738354.29,China,Post-AUKUS (2022-2025)
2025,China,Export,Electrical Machines (HS 8543),7508486.334,7508486.334,7508486.334,China,Post-AUKUS (2022-2025)
2025,Japan,Import,Electrical Machines (HS 8543),8720352.628,8945723.952,8720352.628,Non-Affiliated,Post-AUKUS (2022-2025)
2025,Japan,Export,Electrical Machines (HS 8543),10787190.519,10787190.519,10787190.519,Non-Affiliated,Post-AUKUS (2022-2025)
2025,South Korea,Import,Electrical Machines (HS 8543),14816566.881,15186738.941,14816566.881,Non-Affiliated,Post-AUKUS (2022-2025)
2025,South Korea,Export,Electrical Machines (HS 8543),2142324.424,2142324.424,2142324.424,Non-Affiliated,Post-AUKUS (2022-2025)
2025,United Kingdom,Import,Electrical Machines (HS 8543),24773119.96,25482536.582,24773119.96,AUKUS Members,Post-AUKUS (2022-2025)
2025,United Kingdom,Export,Electrical Machines (HS 8543),14750458.132,14750458.132,14750458.132,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Import,Electrical Machines (HS 8543),397087209.093,400065327.854,397087209.093,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Export,Electrical Machines (HS 8543),49425637.206,49425637.206,49425637.206,AUKUS Members,Post-AUKUS (2022-2025)
2025,China,Import,Aircraft (HS 8802),109651.044,111746.582,109651.044,China,Post-AUKUS (2022-2025)
2025,China,Export,Aircraft (HS 8802),13586853.462,13586853.462,13586853.462,China,Post-AUKUS (2022-2025)
